id,Unnamed: 0,propertyType,name,publishedOn,description,address,latitude,longitude,price,priceActual,priceMax,priceMin,livingRooms,beds,bedsMax,bedsMin,isRetirementHome,isSharedOwnership,studentFriendly,features
67048681,17,mews,4 bed mews to rent,2024-04-06T13:12:34,"Delightful 3/4 bedroom mews house located in Carriage Court, an exclusive mews retirement development in central Bath. This extremely well proportioned property is presented over two floors offering a contemporary feel throughout with the living accommodation based on the first floor and bedrooms on the ground floor. The property has a linked lounge dining area with a handy mezzanine level which offers similar floor space as the lounge, this area is best suited for storage only. The fitted kitchen/breakfast room offers white goods and has a view of the courtyard with French doors leading onto a private balcony. The communal court yard provides off-street parking for the development. The property benefits from an en-suite shower room, principal bathroom and guest WC. This mews house has ample living accommodation, good storage facilities and private parking, all within 150 metres from The Circus. A swift viewing is highly recommended to save disappointment. Long term tenancies only.","Circus Mews, Bath BA1",51.387067,-2.364506,2600,2600,2750,2500,1,4,4,4,True,False,False,"['1 Private Parking Space', '2 Bathrooms', 'Long term tenancies only', 'Balcony', ""Available to over 60's""]"
65165164,18,semi_detached,3 bed semi-detached house to rent,2024-04-03T09:06:29,"<strong>Description</strong><br><br>A beautifully presented, brand new, 3 bedroom family home, situated on the new development, Sulis Down.<br><br>This property comprises; an open plan kitchen/dining room with access onto the private garden, a separate living room, 3 bedrooms, 2 bathrooms, a garage and off street parking.<br><br>Available on an unfurnished basis, from May.<br><br>Council Tax Band: D<br>Deposit: £2,769.23<br>Holding Deposit: £553.84","Souls Road, Bath BA2",51.34418,-2.364851,2400,2400,2500,2250,1,3,3,3,False,False,False,"['3 bedrooms', 'Council Tax band D', 'Garage', 'Off street parking', 'Unfurnished', 'New home']"
66735071,19,terraced,4 bed terraced house to rent,2024-02-27T09:55:06,"Located in a highly desirable area, we are pleased to offer this substantial, Grade II listed townhouse. Beautifully presented throughout with the added benefit of an attractive, landscaped rear garden. This property would make a magnificent family home. Not suitable for students or sharers.<br><br><strong>Property Description</strong><br><br>Positioned in one of Bath's most convenient, central locations, this stunning Georgian home will not disappoint. The property is entered into via an excellent size hallway with staircase leading to the upper floors. The ground floor comprises a sitting room to the front with working fireplace. To the rear is the family room or bedroom four with attractive views over the garden. The kitchen, located on the lower ground, is truly the heart of this home, with integrated appliances including Aga and separate gas hob and oven. This opens through to the dining room which has double doors to the garden. Both rooms feature attractive stone flooring. In addition, the lower floor has a shower room and two very useful storage vaults. To the first floor is the impressive drawing room which spans the full width of the property. To the rear you will find bedroom 3. The second floor comprises two excellent size double bedrooms and the family bathroom, both with lovely views to the rear.<br>This really is a most attractive and charming Georgian Townhouse with flexible accommodation, a beautiful home. Offered unfurnished and available April 2024<br>not suitable for students<br><br><strong>Externally</strong><br><br>Outside you will find a very attractive, landscaped rear garden with benefits from access from both the ground floor and the lower ground floor. The rear garden has a patio area, ideal for outside dining, which leads on to a lawned area surrounded by borders.<br><br><strong>City Centre</strong><br><br>Bath’s compact centre is overflowing with places to eat and drink, plus some of the finest independent shops in Britain, making it an ideal place to live. Immerse yourself in Bath’s remarkable collection of museums and galleries, and enjoy year-round festivals, theatre, music and sports. The Rec is home to Bath Rugby and located next to the weir and famous Pulteney Bridge. Transport links are straightforward, trains run to London Paddington every 30 minutes with the journey time taking approximately 1 hour and 15 minutes. Trains also run regularly to Bristol and destinations further west.<br><br><strong>Applicant Guide</strong><br><br>1. View the property or arrange for a representative you trust to view it for you.<br>2. Make an offer. On acceptance of your offer pay the Holding Fee of 1 weeks rent and complete and return our Tenant Terms of Business. This then secures the property (only once the holding fee has been paid). These funds will be deducted from your move in monies (rent) once your application is approved.<br>3. You will be passed to our friendly, Zest New Lets team, who will commence your referencing, application and contracts process. Please note, you risk forfeiting your holding deposit if you do not supply the required referencing information within 15 days from the initial request.<br>4. The Company Agency Fee (if applicable) is £468 and the deposit is usually equal to five week’s rent. Deposits are protected with the Deposit Protection Service (dps) and must be paid by the applicant and not a third party.<br>5. Ensure you provide photographic id such as your passport, id card or similar. If you are from overseas, we will require evidence of your right to rent in the UK.<br>6. Have references for employment, previous tenancies and, if self-employed, your latest set of company accounts to hand.<br>7. Have a guarantor (in the absence of references) who is a UK home owner and able to cover your obligations. Alternatively, you can pay all of the rent in advance.<br>8. Pay your first month's rent before the start date of your tenancy. Rent is paid monthly at the advertised pcm figure. Bank transfers are accepted, but payment is not cleared until the funds are received into our client account.","Northampton Street, Bath BA1",51.389133,-2.366447,3995,3995,4000,3750,4,4,4,4,False,False,False,"['Four Bedroom Town House', 'Two Bathrooms', 'Over Four Floors', 'Landscaped Rear Garden', 'Central Location', 'Excellent Schools Catchment', 'Tastefully refurbished', 'Permit Parking']"
65373392,20,flat,3 bed flat to rent,2024-03-07T11:54:23,"<strong>Three double bedrooms with shared kitchen and bathroom</strong><br><br>Ambry House offers beautiful spacious apartments which are perfectly located in the heart of historic Bath close to the Theatre Royal. An entire Georgian terrace has been restored to create a selection of individually designed flats. These stylish apartments are furnished with contemporary furniture, fully equipped kitchens, spacious living/dining area and bedrooms with 4ft double size beds and bathrooms with bath and power shower.<br><br>Richly detailed and filled with light, these spacious flats offer all of the gracious conveniences of modern living inside a beautifully renovated historic building. A mix of original architecture, modern interior design, they come with stories to tell-but also with room for you to tell your own.","St. James's Parade, Bath BA1",51.379409,-2.360566,4121,4121,4250,4000,0,3,3,3,False,False,True,"['Electricity', 'Gas', 'Internet', 'Water', 'Larger than average room sizes', 'Fully furnished', '3 minute walk to bath spa station', 'Smart TV included']"
66938518,21,flat,3 bed flat to rent,2024-03-22T11:45:09,"Introducing the epitome of luxury living in the heart of Oakhill; a high-end penthouse apartment situated within a converted brewery. This exceptional property offers a blend of contemporary elegance and industrial charm, creating a unique and sophisticated living experience.<br><br>Spanning across three spacious bedrooms and three lavish bathrooms, this penthouse provides ample space for both relaxation and entertainment. The thoughtfully designed layout showcases vaulted ceilings that add a sense of grandeur to the living spaces, while the galleried landing offers a captivating view of the apartment's interior.<br><br>Parking is never a concern, as this penthouse comes with the exclusive privilege of two dedicated parking spaces, ensuring convenience and security for residents.<br><br>In addition to the remarkable features of the apartment itself, residents have access to an array of exceptional amenities within the development. Indulge in the ultimate relaxation by taking a dip in the communal pool, or maintain an active lifestyle by utilising the gym facilities. The communal areas are meticulously maintained, offering a serene and inviting environment for residents to unwind and socialise.<br><br>With its perfect fusion of historical character and contemporary luxury, this high-end penthouse apartment in this converted brewery represents the pinnacle of elevated living. Don't miss the opportunity to experience the epitome of sophistication and exclusivity in this remarkable residence.","Old Brewery Place, High Street, Oakhill, Radstock BA3",51.223468,-2.527621,2100,2100,2250,2000,1,3,3,3,False,False,False,"['Penthouse', '3 double bedrooms', 'Available now', 'Period features', 'Communal pool and gym', '2 allocated parking spaces', 'Council tax band D', 'EPC C']"
51376725,22,end_terrace,2 bed end terrace house to rent,2024-01-26T12:45:20,"Pretty cottage in the popular village of Bathford, some 3 miles to the west of Bath, tucked up a quiet lane off of Bathford Hill. The property has been refurnished within the last 5 years and comprises sitting room, dining room/conservatory, recently fitted kitchen, two double bedrooms and bathroom with shower over bath. Gas central heating system and boiler. Garden to the side with access from the front and the kitchen. Marvellous rural views. Available end February 2024.<br><br>Available for a minimum term of 12 months.<br><br>Mains gas central heating, mains electric and mains water.<br><br>Internet &amp; Mobile: Further information on availability and speeds can be found at <br><br>At a rent of £1350 per calendar month:<br>Holding deposit of 1 weeks rent £311.00<br>Security deposit of 5 weeks rent £1557.00<br><br>EPC Rating D. Council Tax Band C (bath&amp;northeast for current cost)","High Street, Bathford, Bath, Somerset BA1",51.398727,-2.294812,1350,1350,1500,1250,2,2,2,2,False,False,False,"['2 Bedrooms', '2 Reception Rooms', 'Bathroom', 'Kitchen', 'Garden', 'Quiet Lane', 'Village location']"
67035062,23,flat,1 bed flat to rent,2024-04-04T23:04:25,"<strong>Description</strong><br><br>A charming one bedroom ground floor apartment situated on Kensington Place.<br><br>This apartment comprises; a spacious living room overlooking the private, South facing, garden, a modern kitchen, double bedroom and bathroom.<br><br>Available from April on an unfurnished basis.<br><br>Council Tax Band: C<br>Deposit: £1,673.07<br>Holding Deposit: £334.61","Ground Floor, Kensington Place, Walcot, Bath BA1",51.39283,-2.349251,1450,1450,1500,1250,1,1,1,1,False,False,False,"['Council Tax band D', 'Unfurnished', 'Private south facing garden', 'Available April', 'One off street parking space at the rear of the property']"
67057060,24,flat,1 bed flat to rent,2024-04-08T14:26:06,"<strong>Overview</strong><br><br>Location - location A fully furnished First Floor spacious apartment overlooking a quiet pleasant square communal garden, five minute level walk from the City Centre. The property comprises of entrance hall, a spacious living room with original features, a fitted kitchen/breakfast room with views to the rear, double bedroom, bathroom with shower and gas central heating throughout. Parking is on street permit. The apartment is available to let from the end of May.<br>Council tax band: C","Catharine Place, Bath BA1",51.3874,-2.36607,1450,1450,1500,1250,1,1,1,1,False,False,False,"['Fully Furnished', 'Close To City Centre', 'Fully Fitted Kitchen', 'Gas Central Heating', 'Quiet location']"
66581813,25,flat,2 bed flat to rent,2024-02-07T11:54:19,"We have a 2 bedroom ground floor flat, for up to 3 people available in Bath. All applicants must be age 55 or above. Pets are not permitted.<br><br>Inside the flat you will find:-<br>A lounge, fitted kitchen and bathroom, 1 double bedroom and 1 single bedroom<br><br>The property has close transport links to the town centre it is also close to local amenities.<br><br>This home is available now, so please get in touch to express your interest. You won't have to pay a deposit or agent's fees; just required to pay a week’s rent plus an additional weeks rent in advance when signing your lease. Future rent payments must be paid by direct debit<br>We will also do a financial assessment for you, in case we can help with any financial support. We will work with you to get your account 4 weeks in advance in a way to suit your income.<br><br>We receive a lot of enquiries so if you do not hear from us within 5 working days, the flat will have been let.<br>Please note, dates and rent amount is approximate and is subject to change<br>As a provider of affordable housing an offer of a home will be subject to an affordability and financial assessment to ensure we comply with our charitable aims","Roman House, Walcot Gate, Bath BA1",51.388951,-2.357063,666,666,700,600,0,2,2,2,False,False,False,[]
62699381,26,detached,5 bed detached house to rent,2023-10-25T02:27:18,"This attractive and substantial detached property with accommodation set over three floors is beautifully presented throughout, with the benefit of a larger than average garden. The property has a large kitchen and living area on the ground floor with bi-folding doors opening out to the garden, and at first floor level an attractive separate sitting room with wonderful views towards the Welsh hills and Beckford’s Tower. There are four good size bedrooms, the two main ones being on the upper floor. The principal bedroom has French doors leading onto a balcony with superb views. To the rear, views overlook the playing fields, which are beautifully maintained, and beyond.This particular house also has the benefit of a large, double width driveway, with parking for four cars and double garage.<br><br>This three-storey substantial detached property is located on the Ensleigh development and is at the end of Beckford Drive, being adjacent but also well shielded, from the Kingswood playing fields.<br><br>Consequently, this particular property has a larger than average garden, driveway and double garage in comparison to many of the other properties in the same road.<br><br>This location is particularly well placed for easy access to the nearby recently built state primary school. Also nearby are St Stephens Primary School, The Royal High School, Kingswood School and King Edwards Pre-Prep. Although within only a few minute’s walk from the City Centre, there is also attractive open country side nearby with stunning walks, and amenities include the nearby Spar store. The development is also particularly well placed for easy access to junction 18 of the M4.<br><br>The unesco World Heritage City of Bath is within easy walking distance and offers a wonderful array of chain and independent retail outlets, many fine restaurants, cafes and wine bars along with a number of well-respected cultural activities which include the attractions at The Roman Baths and Pump Rooms, a world-famous international music and literary festival and many pre-London shows at The Theatre Royal.<br><br>World Class Sporting facilities are available at Bath Rugby and Cricket Clubs and at Bath University and there are excellent hotel, gym and spa facilities at the Royal Crescent and Priory Hotels.<br><br>Communications include a direct line to London Paddington, Bristol and South Wales from Bath Spa Railway Station, The M4 Motorway is 6 miles to the north and Bristol Airport is 18 miles to the west.","Beckford Drive, Lansdown, Bath BA1",51.407571,-2.374834,4500,4500,4500,4500,2,5,5,5,False,False,False,"['Substantial three storey detached property', '2 reception rooms', '3 bathrooms', '4/5 bedrooms', 'Attractive good size garden', 'Double garage', 'Double width driveway and parking for 4 cars', 'Views']"
65802986,27,flat,2 bed flat to rent,2023-10-11T09:41:32,"We have two, 2 bedroom ground floor flats, for up to 3 people available in Bath. All applicants must be age 60 or above. Pets are not permitted.<br><br>Inside the flats you will find:-<br>A lounge, fitted kitchen and bathroom, 1 double bedroom and 1 single bedroom.<br><br>The property has close transport links to the town centre it is also close to local amenities.<br><br>This home is available now, so please get in touch to express your interest. You won't have to pay a deposit or agent's fees; just required to pay a week’s rent plus an additional weeks rent in advance when signing your lease. Future rent payments must be paid by direct debit<br><br>We will also do a financial assessment for you, in case we can help with any financial support. We will work with you to get your account 4 weeks in advance in a way to suit your income.<br><br>We receive a lot of enquiries so if you do not hear from us within 5 working days, the flat will have been let.<br>Please note, dates and rent amount is approximate and is subject to change<br>As a provider of affordable housing an offer of a home will be subject to an affordability and financial assessment to ensure we comply with our charitable aims.","Caern Well Place, Bath BA1",51.388859,-2.357666,738,738,800,700,0,2,2,2,False,False,False,[]
66815406,28,flat,2 bed flat to rent,2024-03-07T15:42:15,"<strong>Overview</strong><br><br>Enjoy all of the benefits of a McCarthy Stone retirement community with our assured, affordable and flexible tenancies, so you can rent your property for as long as you want (subject to a minimum term). Renting in retirement provides a wealth of benefits including one monthly fee, removing any worries you may have about the upkeep of your property and the grounds. You can move in at your pace, knowing there's long-term security with one of our Assured Tenancies and settle in to your new home with minimum fuss.<br><br>Apartment 25 at Lambrook Court is a First floor, North East facing, 2 Bed Apartment measuring 74.69 square metres.<br><br>Lambrook Court boasts a prime location in beautiful, historic Bath, a world-renowned spa town and the only in the UK to have the whole city granted World Heritage Site status. This fine collection of age-exclusive apartments is a must-see for those seeking Retirement Living plus in Bath.<br><br>Lambrook Court provides the level of freedom needed for homeowners to maintain their independence for longer and live retirement to the full. There is an on-site, 24 hour, Estates Management team and a 24 hour emergency call system so residents can receive flexible care and support in their own home. Additionally, all external property maintenance including gardening and window cleaning is taken care of.<br><br>Lambrook Court features stylish one and two bedroom properties, all of which are spacious, modern, and perfect for a relaxed and independent retirement. The apartments at Lambrook Court include generously sized bedrooms, large living areas and high quality kitchens and bathrooms. Homeowners benefit from double glazing and underfloor heating, with selected apartments featuring private balconies or patio areas. There is plenty of storage throughout your property, including walk-in or built in wardrobes, and every room is finished with high spec fittings. Your home at Lambrook Court is high quality, easy to maintain and provides exceptional security systems, delivering you the peace of mind to enjoy a stress-free retirement.<br><br>Away from the privacy of your apartment, Lambrook Court features several social areas, including a restaurant, homeowners' lounge and function room. The gardens are beautiful and well maintained, meaning you can enjoy the fresh air and flowers without having to lift a finger. And when it comes to your friends and family visiting your new home, they too can enjoy comfort and privacy in the guest suite<br><br><strong>Summary</strong><br><br>Enjoy all of the benefits of a McCarthy Stone retirement community with our assured, affordable and flexible tenancies, so you can rent your property for as long as you want (subject to a minimum term). Renting in retirement provides a wealth of benefits including one monthly fee, removing any worries you may have about the upkeep of your property and the grounds. You can move in at your pace, knowing there's long-term security with one of our Assured Tenancies and settle in to your new home with minimum fuss.<br><br>Apartment 25 at Lambrook Court is a First floor, North East facing, 2 Bed Apartment measuring 74.69 square metres.<br><br>Lambrook Court boasts a prime location in beautiful, historic Bath, a world-renowned spa town and the only in the UK to have the whole city granted World Heritage Site status. This fine collection of age-exclusive apartments is a must-see for those seeking Retirement Living plus in Bath.<br><br>Lambrook Court provides the level of freedom needed for homeowners to maintain their independence for longer and live retirement to the full. There is an on-site, 24 hour, Estates Management team and a 24 hour emergency call system so residents can receive flexible care and support in their own home. Additionally, all external property maintenance including gardening and window cleaning is taken care of.<br><br>Lambrook Court features stylish one and two bedroom properties, all of which are spacious, modern, and perfect for a relaxed and independent retirement. The apartments at Lambrook Court include generously sized bedrooms, large living areas and high quality kitchens and bathrooms. Homeowners benefit from double glazing and underfloor heating, with selected apartments featuring private balconies or patio areas. There is plenty of storage throughout your property, including walk-in or built in wardrobes, and every room is finished with high spec fittings. Your home at Lambrook Court is high quality, easy to maintain and provides exceptional security systems, delivering you the peace of mind to enjoy a stress-free retirement.<br><br>Away from the privacy of your apartment, Lambrook Court features several social areas, including a restaurant, homeowners' lounge and function room. The gardens are beautiful and well maintained, meaning you can enjoy the fresh air and flowers without having to lift a finger. And when it comes to your friends and family visiting your new home, they too can enjoy comfort and privacy in the guest suite<br><br><strong>Council Tax</strong><br><br>Council tax band: D<br><br><strong>Reservation Deposit</strong><br><br>Reservation deposit: £500.00 (to be offset against your initial payment and fully refundable should your Tenancy not proceed)<br><br><strong>Security Deposit</strong><br><br>Security deposit: £4500.00 (equivalent to 5 weeks rent of the apartment only, excludes any parking space rent)","Gloucester Road, Larkhall, Bath BA1",51.397492,-2.342062,3900,3900,4000,3750,1,2,2,2,True,False,False,"['On-site Bistro style restaurant with expert chef', 'Flexible care tailored to your needs and preferences', 'Beautifully maintained, landscaped gardens', 'Great community with a Village feel and independent shops', 'Historic city centre nearby with Larkhall within walking distance', 'Balconies overlooking a babbling brook to numerous apartments', '24 hour staffing', 'Wheelchair access', 'Lifts to all floors', 'Camera entry system']"
66689533,29,maisonette,3 bed maisonette to rent,2024-02-20T22:52:36,"A Stunning three bedroom three bathroom (two en-suite) Penthouse apartment situated over two floors (floors four and five) 1237 sqf located within a former listed brewery situated in a gorgeous village location with a real community feel. This Luxury property was designed with no expense spared by an American Interior Designer, can be supplied furnished as shown at no extra cost, or unfurnished if preferred. Former Show Home.<br><br>The property accommodation comprises: Hallway, Open planned kitchen/lounge with vaulted ceiling, exposed beams, the kitchen area has a breakfast bar, integrated dishwasher, integrated fridge/freezer, gas hob, fan assisted oven, cooker hood, bathroom with shower over the bath, third bedroom with sliding double wardrobes, laundry cupboard, upstairs can be found a glass and oak galleried landing, eaves storage, master bedroom with en-suite bathroom, second double bedroom with eaves storage and a bathroom. The property also benefits from two parking spaces, gas central heating, double glazing, communal roof top garden, communal lift, communal garden, communal indoor heated swimming pool and communal 24 hour gym.<br><br>No smokers allowed and No pets allowed. 100pcm extra on top of the rent for the service charge. Five weeks deposit required - 2,292.31<br><br>Available now.<br><strong>EPC- C</strong><br><br>Council Tax Band - D<br><br>tenants: If you choose to take the tenancy on one of our properties; we will ask you to pay a holding deposit of one week?s rent per property. This is taken as a holding deposit to reserve you the Property and will be reimbursed off of the first month?s rent, unless you fail the credit checks and referencing and then we will be entitled to deduct and retain from the holding deposit. E.G. If the rent is 850pcm then the holding fee will be 196.15. We will be entitled to deduct and retain from the holding deposit if you decide to withdraw from the tenancy or if you fail your credit checks, provide false or misleading information, fail to provide the documents or evidence requested or fail the right to rent checks; it will be refundable if the landlord decides to withdraw.<br>Property Particulars: We endeavour to make our property particulars accurate and reliable, however, they do not constitute or form part of an offer or any contract and none is to be relied upon as statements of representation or fact. Any services, systems and appliances listed in this specification have not been tested by us and no guarantee as to their operating ability or efficiency is given. All measurements have been taken as a guide to prospective renters only, and are not precise. If you require clarification or further information on any points, please contact us, especially if you are travelling some distance to view.<br>Redress Scheme: The Property Ombudsman - <br>Tenancy Deposit Scheme: We lodge deposits with the dps ? Deposit Protection Scheme<br>Client Money Protection Insurance ? Member of Client Money Protect - CMP004791","Old Brewery Place, Oakhill, Nr Radstock BA3",51.223376,-2.528232,2000,2000,2000,2000,0,3,3,3,False,False,False,"['Council Tax Band: D', 'Deposit: 2,523 (gbp)', 'Three Bedrooms Detached', 'One Reception Room', 'Three Bathrooms', 'En-Suite', 'Allocated Parking', 'Double Glazing', 'Council Tax Band D', 'Open Galleried Landing']"
51376713,30,flat,2 bed flat to rent,2024-03-25T14:36:30,"Smart light and bright First Floor unfurnished apartment in a handsome Georgian terrace just off Laura Place fountain and at the end of Great Pulteney Street on Henrietta Street. Situated on one of the nicest streets in Bath and a convenient location for those wanting access to the Railway Station, the immaculate apartment offers sitting room with two large sash windows overlooking Henrietta Street, fully fitted kitchen, shower room and two double bedrooms. The apartment is tastefully decorated and would be the perfect city apartment for a professional couple or single. Henrietta Park is almost opposite. Offered unfurnished and available as of 26th March 2024. Council Tax Band D. EPC Band D. Holding deposit of one week's rent = £403.84 (to be deducted from first month's rent) Five weeks' deposit = £2109.23<br>Six weeks' deposit = £2423.04 (Non housing act tenancy).","Henrietta Street, Bath BA2",51.384303,-2.356955,1750,1750,1750,1750,1,2,2,2,False,False,False,"['2 Bedrooms', 'Kitchen', 'Sitting Room', 'Shower Room']"
66872721,31,flat,2 bed flat to rent,2024-03-14T17:29:15,"Property Reference: 2020680.<br><br>This spacious 2 bedroom flat, with newly fitted carpets, expands over the top two floors of a beautifully presented Victorian building. Upon entering the flat, you are met with a high ceiling and staircase leading to two large bedrooms on the first floor. The sizeable master bedroom can accommodate a king-size bed and has generous built in wardrobes. The second bedroom will accommodate a double bed making it ideal for guests. The next flight of stairs is lit up with a sky-light and gives way to a second landing providing access to the bathroom and the kitchen/living space. The galley kitchen provides plenty of storage space in its design and opens onto the living area, making this a great space to entertain friends and family. The living room offers a quirky and cosy feel with plenty of light and stunning views over Bath.<br><br>The property is well situated for travel into either Bath or Bristol and is perfect for commuting via bus, bike or train.The bus routes and cycle tracks are easily accessible and Bath Spa Railway Station is only 2.2miles away. In addition to offering excellent options for travel, this property is located within walking distance of Chelsea road highstreet. Here you will find shops, cafes, pubs, hairdressers, the local post office as well as Genesis Gym.<br><br><strong>Summary</strong><br><br>Rent £1,475.00 per month<br>Deposit is 1,475<br><br>Minimum tenancy is 12 months<br>Maximum number of tenants is 2<br><br>Flat includes fridge freezer and sofa (can be removed as per tenants choice)<br><br><strong>Summary &amp; Exclusions:</strong><br>- Rent Amount: £1,475.00 per month (£340.38 per week)<br>- Deposit / Bond: £1,475.00<br>- 2 Bedrooms<br>- 1 Bathrooms<br>- Property comes unfurnished<br>- Available to move in from 17 May, 2024<br>- Minimum tenancy term is 12 months<br>- Maximum number of tenants is 2<br>- No Students<br>- No Pets, sorry<br>- No Smokers<br>- Not Suitable for Families / Children<br>- Bills not included<br>- No Parking Available<br>- No Garden Access<br>- EPC Rating: E<br><br><strong> If calling, please quote reference: 2020680 </strong><br><br><strong>Fees:</strong><br>You will <strong>not</strong> be charged any admin fees.<br><br>** Contact today to book a viewing and have the landlord show you round! **<br>Request Details form responded to 24/7, with phone bookings available 9am-9pm, 7 days a week.<br><br><i>OpenRent endeavours to make all property particulars as accurate and reliable as possible, however if you require any further clarification or information please contact us. When applying for a tenancy using the Rent Now process, you will be required to pay one month's rent and any deposit before moving in. This will be paid to OpenRent and released to the landlord once you have moved in. With OpenRent there are no administration fees to pay. </i><br><br><i>Property Reference two million twenty thousand six hundred and eighty</i>","Newbridge Hill, Bath BA1",51.388743,-2.39664,1475,1475,1500,1250,0,2,2,2,False,False,False,"['No Agent Fees', 'Property Reference Number: 2020680']"
66999793,32,semi_detached,3 bed semi-detached house to rent,2024-03-30T07:15:34,"Property Reference: 2031371.<br><strong>Short-term accommodation for relocation or work<br></strong><br><br>Nestled conveniently between Bath and Bristol, our house offers easy commuting for work or leisure. Enjoy a fully equipped kitchen with a fridge freezer, oven, stove, microwave, dishwasher, kettle, toaster, cookware, tableware, and utensils. We provide fresh towels, linen, a hairdryer, essential toiletries, a washing machine, clothes airer, an iron, and an ironing board for your convenience. You can also enjoy watching smart TV in the kitchen or living room, comfortable beds, and a clean house.<br><br><strong>Summary &amp; Exclusions:</strong><br>- Rent Amount: £3,300.00 per month (£761.54 per week)<br>- Deposit / Bond: £350.00<br>- 3 Bedrooms<br>- 1 Bathrooms<br>- Property comes furnished<br>- Available to move in from 13 April, 2024<br>- Minimum tenancy term is 1 months<br>- Maximum number of tenants is 5<br>- DSS enquiries welcome<br>- Students welcome to enquire<br>- Pets considered / by arrangement<br>- Smokers considered<br>- Family Friendly<br>- <strong>Bills Included</strong><br>- Property has parking<br>- Property has garden access<br>- EPC Rating: D<br><br><strong> If calling, please quote reference: 2031371 </strong><br><br><strong>Fees:</strong><br>You will <strong>not</strong> be charged any admin fees.<br><br>** Contact today to book a viewing and have the landlord show you round! **<br>Request Details form responded to 24/7, with phone bookings available 9am-9pm, 7 days a week.<br><br><i>OpenRent endeavours to make all property particulars as accurate and reliable as possible, however if you require any further clarification or information please contact us. When applying for a tenancy using the Rent Now process, you will be required to pay one month's rent and any deposit before moving in. This will be paid to OpenRent and released to the landlord once you have moved in. With OpenRent there are no administration fees to pay. </i><br><br><i>Property Reference two million thirty-one thousand three hundred and seventy-one</i>","Lansdown Lane, Bath BA1",51.403921,-2.396598,3300,3300,3500,3250,0,3,3,3,False,False,False,"['No Agent Fees', 'Students Can Enquire', 'Bills Included', 'Property Reference Number: 2031371']"
62061005,33,detached,3 bed detached house to rent,2024-03-07T13:28:16,"<strong>Description</strong><br><br>A charming 3 double bedroom, detached home in the leafy suburbs of Lansdown.<br><br>The ground floor of this property comprises of an open plan kitchen dining room, a large living room with a wood burning fireplace, 2 double bedrooms and bathroom.<br>The master bedroom is on the first floor with an en suite and access onto a private balcony with stunning views across Bath. The property also benefits from Solar pv with a house battery, Solar hot water panels and an electric car charging port.<br><br>Available from March, on an unfurnished basis. The rent includes an internet package.<br><br>Council Tax Band: F<br>Deposit: £3,461.53<br>Holding Deposit: £692.30","Oaklands, Colliers Lane, Charlcombe, Bath BA1",51.40697,-2.36239,3000,3000,3000,3000,1,3,3,3,False,False,False,"['Council tax band F', 'High specification throughout', 'Detached', 'Off street parking', 'Unfurnished', 'Electric car charging port', 'Solar panels']"
52928988,34,flat,2 bed flat to rent,2024-04-04T09:21:58,"This penthouse apartment with superb views is situated in the very heart of the city centre. The apartment has a good size modern kitchen with appliances, the large sitting room boasts a view the length of Bath's historic Milsom Street. The light and airy primary bedroom has an en-suite shower room with built in wardrobe. The second double bedroom with a built in wardrobe is situated next to the main bathroom. A thoroughly delightful, attractive property.<br><br><strong>Notice</strong><br>All photographs and floor plans are provided for guidance only.<br><br>Redress scheme provided by: Property Redress Scheme (PRS013222)<br>Client Money Protection provided by: Safeagent (A5287)","Edgar Buildings, Bath BA1",51.385105,-2.362019,1650,1650,1750,1500,1,2,2,2,False,False,False,"['Two Double Bedrooms', 'Two Bathroom', 'Penthouse Apartment', 'City Centre', 'Spacious', 'Light', 'Exceptional views', 'Available 3 June 2024']"
